hour,price_eur_mwh,load_mw,wind_onshore,wind_offshore,solar,ror,biomass,waste,lignite,hardcoal,ccgt_new,ccgt_exist,ocgt,oil,net_import_mwh,load_shed_mwh,storage_soc_mwh
448,133.27499999999998,75799.26605829237,13738.712301587302,176.413043478258,26.06875,1886.825,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,7957.246963226813,-0.0,-0.0,-0.0,54769.82004962131
449,133.27499999999998,77501.37570747016,15378.557539682539,143.64130434782402,20.425,1931.725,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,46422.91706687152
450,133.27499999999998,75585.35114665198,15463.347222222212,164.347826086956,17.25375,1919.875,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,6006.527348342817,-0.0,-0.0,-0.0,46422.91706687152
451,133.27499999999998,72367.16021568263,15042.228174603171,160.842391304346,17.7375,1875.0999999999995,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,43029.94607752245
452,133.27499999999998,69836.76223936136,13827.746031746026,168.586956521739,17.683750000000003,1858.325,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,1950.4205010935893,-0.0,-0.0,-0.0,43029.94607752245
453,133.27499999999998,68850.55749995164,13202.95833333333,241.22282608695602,-0.0,1861.6,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,970.8955670589585,-0.0,-0.0,-0.0,42446.736938488706
454,122.81702399999998,66324.76434560306,13229.563492063488,353.39673913043396,-0.0,1810.0,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,43485.64498865593
455,122.81702399999998,63832.81502267614,12691.527777777777,406.548913043478,-0.0,1822.375,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,46463.21619007523
456,122.81702399999998,62122.62278388197,11977.25,498.016304347824,-0.0,1815.4499999999996,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,50478.025969722454
457,122.81702399999998,62273.487056204,10992.539682539673,569.0217391304341,-0.0,1816.6499999999999,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,53472.00136056991
458,122.81702399999998,63579.09899244663,10260.875,828.913043478261,-0.0,1822.3499999999995,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,54765.158849560285
459,122.81702399999998,64553.00273889433,9793.39087301587,917.934782608695,7.6325,1824.9,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,54769.82004962131
460,133.27499999999998,68799.2926287592,9760.625,901.793478260868,14.781250000000002,1830.2250000000001,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,4277.86790049833,-0.0,-0.0,-0.0,54769.82004962131
461,144.6226302083333,79625.03587723868,9788.279761904752,1115.543478260868,19.135,1905.4499999999998,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,53954.582927670206
462,144.6226302083333,87319.27477342352,9307.287698412698,1323.179347826085,46.3325,2049.75,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,45018.410816019445
463,144.6226302083333,91328.8832542026,8947.684523809514,1448.396739130434,2429.285,2049.85,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,34143.75770012084
464,144.6226302083333,91912.6329935097,7272.015873015869,1536.603260869563,11578.55625,1890.4499999999998,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,30371.87477342889
465,133.27499999999998,92760.59646908195,5021.940476190474,1547.201086956519,23031.122499999998,1872.0,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,9274.332405934962,-0.0,-0.0,-0.0,30371.87477342889
466,133.27499999999998,92845.06114065093,3442.196428571422,1372.336956521739,31100.18,1905.7249999999995,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,40921.67692809344
467,133.27499999999998,92011.55616204189,2665.535714285711,1360.5978260869558,32369.486249999998,1969.425,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,52794.466011290984
468,133.27499999999998,90783.80757915563,2444.4345238095143,1350.896739130434,27439.374999999996,1982.725,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,5745.904303681511,-0.0,-0.0,-0.0,52980.25287925817
469,133.27499999999998,88782.67431572334,2597.5853174603158,1800.815217391302,18277.95625,1956.45,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,54769.82004962131
470,155.74912983012425,87952.00307371287,3189.789682539673,2859.048913043478,8252.4525,1985.5500000000002,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,48883.192989069525
471,155.74912983012425,88278.3658058332,4127.039682539673,4029.130434782607,1208.8374999999999,2045.4,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,37129.81591305199
472,155.74912983012425,90990.83135861311,4911.367063492054,5841.684782608695,79.06625000000001,2165.475,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,24651.44272293495
473,155.74912983012425,90687.52493790849,5138.309523809515,5268.831521739129,52.567499999999995,2169.475,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,12105.253772560114
474,155.74912983012425,89348.93861215512,5739.640873015869,5846.820652173912,47.24625,2118.4499999999994,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,2123.1904007212165
475,155.74912983012425,85161.64196602431,6496.359126984119,8558.641304347824,22.62875,2031.75,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,0.0
476,133.27499999999998,80821.9675746154,6700.666666666659,10199.918478260868,14.835000000000003,2001.25,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,9891.29742968787,-0.0,-0.0,-0.0,0.0
477,133.27499999999998,77097.34283130697,6501.6527777777765,12367.74456521739,-0.0,1971.4750000000001,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,4242.470488311809,-0.0,-0.0,-0.0,0.0
478,122.81702399999998,73239.01724302926,6242.081349206343,14128.28804347826,-0.0,1947.575,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,1049.2100636691302
479,122.81702399999998,68986.60905823566,6199.686507936502,12326.413043478258,-0.0,1955.9749999999995,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,4418.296937121069
480,122.81702399999998,67469.49732677187,5799.194444444436,13821.114130434782,-0.0,1945.5,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,10284.195735304118
481,122.81702399999998,66826.85094838751,5161.218253968251,14553.75,-0.0,1928.4499999999998,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,16841.540348661627
482,122.81702399999998,67251.33181023362,4936.466269841264,14809.891304347824,-0.0,1945.3999999999999,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,23037.789082058876
483,122.81702399999998,68482.04293592746,4708.656746031738,14975.543478260868,5.589999999999999,1953.375,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,28005.90647888942
484,122.81702399999998,73045.35710775826,4420.335317460316,15970.353260869562,10.80375,1954.7,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,29277.748290638177
485,133.27499999999998,81253.01755312184,4695.3313492063435,15852.554347826086,11.34125,1986.2249999999995,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,22305.284117628373
486,133.27499999999998,88962.55218662856,4780.988095238093,17631.032608695652,20.9625,2135.9499999999994,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,2738.3785159602367,-0.0,-0.0,-0.0,12262.325298113192
487,133.27499999999998,92297.50594608023,4653.30158730158,17704.809782608696,1482.9625,2119.05,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,11925.46896876949
488,133.27499999999998,91955.68646887674,4576.589285714277,17568.994565217392,8709.5425,1963.5999999999995,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,7122.960117945071,-0.0,-0.0,-0.0,11925.46896876949
489,122.81702399999998,92278.05620851726,4434.664682539673,16734.782608695652,18600.6175,1931.975,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,13305.933208178836
490,122.81702399999998,91556.355019343,4070.0873015872908,16459.07608695652,26678.382499999978,1895.875,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,22484.556442611596
491,122.81702399999998,90309.57531907312,3726.2281746031713,15074.184782608696,30191.482499999976,1881.55,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,34559.31177522477
492,122.81702399999998,89091.48720186386,3587.5892857142776,14503.36956521739,28254.60125,1861.625,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,45243.82175832987
493,122.81702399999998,86855.4436147199,3543.3690476190404,13166.820652173912,21210.55625,1875.05,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,50000.0
494,133.27499999999998,86618.66560097733,3303.740079365079,11136.847826086956,10508.8775,1933.05,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,7722.150195525292,-0.0,-0.0,-0.0,50000.0
495,133.27499999999998,87433.65468703886,3535.0178571428555,10480.108695652172,1761.8712500000001,1994.675,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,31616.68553724601
496,133.27499999999998,90504.07269470282,4129.230158730158,11803.614130434784,80.24875,2142.3499999999995,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,25018.112979394056
497,133.27499999999998,90985.61470714754,4697.20238095237,11291.90217391304,42.08625,2131.3249999999994,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,679.4900490085138,-0.0,-0.0,-0.0,4049.7704239007026
498,133.27499999999998,89053.84358727593,5247.559523809515,11756.08695652174,35.3675,2113.0499999999997,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,14000.0,-0.0,-0.0,-0.0,0.0
499,133.27499999999998,84137.95461978794,6063.603174603171,12823.125,20.26375,2032.5249999999994,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,11184.437695184772,-0.0,-0.0,-0.0,0.0
500,133.27499999999998,79760.5722106866,6923.456349206343,12109.565217391304,11.825000000000001,1930.6999999999998,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,6771.025644088953,-0.0,-0.0,-0.0,0.0
501,133.27499999999998,75895.80631195758,7252.392857142855,9855.08152173913,-0.0,1947.375,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,4826.956933075597,-0.0,-0.0,-0.0,0.0
502,133.27499999999998,71860.08237229844,7683.962301587302,7713.58695652174,-0.0,1935.225,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,2513.3081141893945,-0.0,-0.0,-0.0,0.0
503,133.27499999999998,68041.04267777373,8488.55158730158,5438.070652173912,-0.0,1926.0,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,174.42043829823888,-0.0,-0.0,-0.0,0.0
504,122.81702399999998,65634.45966987897,8990.992063492055,3665.625,-0.0,1928.3499999999995,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,925.9270978685622
505,122.81702399999998,64758.255432977705,9425.892857142855,2834.592391304346,-0.0,1922.825,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,2307.4197207192788
506,122.81702399999998,65082.87928127619,10095.904761904763,2459.021739130434,-0.0,1915.325,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,3652.7370516879264
507,122.81702399999998,66076.13616063009,11173.299603174593,2125.923913043478,5.9662500000000005,1924.6749999999995,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,4773.756513052385
508,133.27499999999998,70206.95128410289,12438.299603174593,1965.48913043478,11.98625,1940.25,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,2860.2916167049702
509,133.27499999999998,79226.15524943656,14123.642857142855,2569.891304347824,21.66125,1970.0,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,8526.95983794588,-0.0,-0.0,-0.0,2860.2916167049702
510,133.27499999999998,86172.19107893998,15382.61904761904,2822.608695652173,41.495,2114.9,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,11050.688383631996,-0.0,-0.0,-0.0,0.0
511,133.27499999999998,89372.86436548176,17215.91071428571,3691.304347826085,1834.7024999999999,2101.6999999999994,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,12515.246803369966,-0.0,-0.0,-0.0,0.0
512,133.27499999999998,89630.50898508656,19115.920634920632,4589.103260869563,9765.56875,1947.6999999999994,4000.0,1014.0,9000.0,8000.0,10000.0,20000.0,2198.2163392963666,-0.0,-0.0,-0.0,0.0
513,117.87894736842105,89166.35581086038,19105.470238095237,4436.005434782606,19725.497499999998,1892.2749999999999,4000.0,1014.0,8993.107637982532,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
514,117.87894736842105,89565.4618495283,18198.704365079357,4845.815217391301,26996.313749999998,1884.45,4000.0,1014.0,2626.1785170576477,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
515,117.87894736842105,89570.2920823668,17483.742063492053,5211.032608695651,27924.68375,1911.0,4000.0,1014.0,2025.833660179098,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
516,117.87894736842105,87440.54581922178,17267.98015873016,5737.010869565217,23684.23874999998,1960.125,4000.0,1014.0,3777.1910409264237,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
517,117.87894736842105,86046.76603290063,18950.3115079365,5984.266304347824,15617.492499999998,1953.25,4000.0,1014.0,8527.445720616306,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
518,120.04186046511627,85506.93921087151,23002.875,4964.592391304346,7242.65125,1956.65,4000.0,1014.0,9000.0,4326.170569567163,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
519,120.04186046511627,86827.04184562957,28134.15674603174,4667.771739130434,1065.3787499999999,1987.75,4000.0,1014.0,9000.0,6957.9846104674,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
520,120.04186046511627,90831.17606252505,32787.91468253968,4843.206521739129,44.72,2110.5,4000.0,1014.0,9000.0,7030.834858246228,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
521,120.04186046511627,91578.76729971358,35430.13095238095,5939.184782608695,31.551249999999996,2110.5,4000.0,1014.0,9000.0,4053.400314723942,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
522,120.04186046511627,88890.77492664865,35725.29761904762,6176.983695652173,22.6825,2051.025,4000.0,1014.0,9000.0,900.7861119488662,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
523,117.87894736842105,84765.43406705947,35587.069444444445,6157.092391304346,19.51125,1867.075,4000.0,1014.0,6120.6859813106785,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
524,117.87894736842105,80463.88631352234,35579.44841269841,6589.076086956522,16.339999999999996,1829.0249999999999,4000.0,1014.0,1435.9968138674085,-0.0,10000.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
525,104.21153846153845,76646.36009195371,34164.62896825397,6667.173913043478,-0.0,1846.425,4000.0,1014.0,-0.0,-0.0,10000.0,18954.13221065626,-0.0,-0.0,-0.0,-0.0,0.0
526,104.21153846153845,72074.898927402,33822.82341269842,6841.956521739129,-0.0,1845.725,4000.0,1014.0,-0.0,-0.0,10000.0,14550.393992964455,-0.0,-0.0,-0.0,-0.0,0.0
527,104.21153846153845,67058.38010911224,33739.72222222221,6504.048913043478,-0.0,1886.725,4000.0,1014.0,-0.0,-0.0,10000.0,9913.883973846554,-0.0,-0.0,-0.0,-0.0,0.0
528,104.21153846153845,64031.17658457661,34368.02380952381,6464.266304347824,-0.0,1820.925,4000.0,1014.0,-0.0,-0.0,10000.0,6363.961470704977,-0.0,-0.0,-0.0,-0.0,0.0
529,90.85000000000001,63307.51110071472,36212.76984126984,6782.364130434783,-0.0,1811.75,4000.0,1014.0,-0.0,-0.0,10000.0,4000.0,-0.0,-0.0,-0.0,-0.0,492.8379561503036
530,90.85000000000001,63000.24388908252,36598.841269841265,7652.201086956523,-0.0,1807.425,4000.0,1014.0,-0.0,-0.0,7927.776532284734,4000.0,-0.0,-0.0,-0.0,-0.0,492.8379561503036
531,90.85000000000001,64557.607560867014,36425.70238095238,9143.233695652174,6.235000000000001,1806.3999999999999,4000.0,1014.0,-0.0,-0.0,10000.0,4000.0,-0.0,-0.0,-0.0,-0.0,2257.2829312583426
532,90.85000000000001,68782.61222469028,39038.94047619047,11388.260869565218,12.63125,1803.1249999999998,4000.0,1014.0,-0.0,-0.0,8230.016928839585,4000.0,-0.0,-0.0,-0.0,-0.0,2933.4707391671323
533,98.5885590277778,78332.6587789735,42169.58730158729,14150.298913043478,12.47,1833.05,4000.0,1014.0,-0.0,-0.0,10000.0,4000.0,-0.0,-0.0,-0.0,-0.0,1732.1659846434502
534,98.5885590277778,85821.61277952272,44916.67261904762,18311.494565217392,16.716250000000002,1899.85,4000.0,1014.0,-0.0,-0.0,10000.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
535,90.85000000000001,89182.10236991385,47420.98015873016,20111.657608695652,641.2375,2001.0,4000.0,1014.0,-0.0,-0.0,9993.227102488032,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
536,90.85000000000001,90643.95623770535,49766.88888888888,19785.081521739132,3084.175,1913.525,4000.0,1014.0,-0.0,-0.0,7080.285827077336,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
537,90.85000000000001,91714.40023781825,51167.92658730158,20200.760869565216,6153.085,1845.6,4000.0,1014.0,-0.0,-0.0,3333.0277809514373,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
538,90.85000000000001,92601.55300248675,51980.41071428571,18304.565217391304,10065.49375,1812.4,4000.0,1014.0,-0.0,-0.0,1424.683320809745,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
539,90.85000000000001,93124.37740492442,55018.78373015872,17113.695652173912,12959.286249999977,1814.45,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,2684.004698311859
540,90.85000000000001,91946.70223579714,56465.22817460317,14678.070652173912,14211.392499999978,1827.125,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,6763.154225652582
541,90.85000000000001,90911.71214471874,55234.04365079365,12885.081521739128,12699.13625,1821.3,4000.0,1014.0,-0.0,-0.0,5381.608394886367,4000.0,-0.0,-0.0,-0.0,-0.0,12641.67359144497
542,90.85000000000001,89412.53667786185,52106.545634920636,13769.510869565216,7072.425,1871.85,4000.0,1014.0,-0.0,-0.0,5578.205173375987,4000.0,-0.0,-0.0,-0.0,-0.0,12641.67359144497
543,98.5885590277778,89881.45568182203,50680.5,14890.842391304346,1388.5774999999999,1873.15,4000.0,1014.0,-0.0,-0.0,10000.0,4000.0,-0.0,-0.0,-0.0,-0.0,10522.521726322382
544,98.5885590277778,92645.99114460082,50637.831349206346,15986.005434782608,29.616249999999997,1914.9249999999995,4000.0,1014.0,-0.0,-0.0,10000.0,4000.0,-0.0,-0.0,-0.0,-0.0,5247.92473610169
545,98.5885590277778,91965.89436094205,50836.93650793651,16062.391304347828,30.47625,1930.1750000000002,4000.0,1014.0,-0.0,-0.0,10000.0,4000.0,-0.0,-0.0,-0.0,-0.0,985.5129666665687
546,98.5885590277778,89743.53643350715,51799.83333333333,16086.195652173916,20.640000000000004,1876.7749999999999,4000.0,1014.0,-0.0,-0.0,10000.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
547,90.85000000000001,85680.53777908668,53603.32539682539,15370.679347826086,23.435000000000002,1808.8999999999999,4000.0,1014.0,-0.0,-0.0,5860.198034435205,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
548,90.85000000000001,81326.8879139984,55208.8988095238,13406.25,19.40375,1753.725,4000.0,1014.0,-0.0,-0.0,1924.6103544746002,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
549,3.0,77644.25399483256,52690.855158730155,14187.948836102401,-0.0,1751.45,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
550,3.0,72463.73267090008,53153.13690476191,8565.020766138168,-0.0,1731.5749999999998,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
551,3.0,68775.5600847461,53007.05952380953,5017.175560936576,-0.0,1737.325,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
552,3.0,66158.34672354111,52375.472222222226,3043.624501318882,-0.0,1725.2500000000002,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
553,3.0,65323.00625645344,52172.305555555555,2397.800700897884,-0.0,1738.8999999999999,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
554,3.0,65350.82839760311,50743.978174603166,3855.500222999943,-0.0,1737.35,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
555,3.0,66732.33939251448,49180.29761904762,6786.278023466859,9.51375,1742.25,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
556,3.0,70149.43931177266,48253.90873015872,17342.61137966055,19.0275,1717.85,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,5950.0399661247475
557,3.0,79238.26303308502,50061.46230158729,18370.92698149773,21.12375,1770.75,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,5950.0399661247475
558,3.2652083333333333,86524.47606062685,51044.48412698412,20845.027173913044,24.8325,1832.625,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,2029.7199039063205
559,3.2652083333333333,89591.73831616966,52983.28373015873,21869.918478260868,1872.0049999999999,1904.0000000000002,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
560,3.0,89688.34297293937,55163.08134920635,14301.911623733014,9383.675000000001,1825.675,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
561,3.0,90219.7973913818,56033.567460317456,4585.476181064342,18767.40375,1819.3499999999997,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
562,3.0,89505.6957685401,58157.18849206349,-0.0,24549.8825,1857.2249999999997,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,3543.1621944653493
563,3.0,89189.79854090317,59286.607142857145,-0.0,25582.635,1866.7999999999995,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,9250.574128165306
564,3.0,86927.60729332686,60524.180555555555,-0.0,23004.30124999998,1906.525,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,15794.191703804252
565,3.0,85186.27615350058,65865.4742063492,-0.0,15611.2575,1860.8,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,22027.964034782548
566,3.0,84582.04622695831,68996.94246031747,-0.0,7346.765,1771.1,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
567,3.0,85125.06100266083,70967.86904761905,1994.4569550417812,1372.56,1776.1749999999995,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
568,3.0,87980.3726412509,71599.95833333333,5528.723057917591,36.066249999978496,1801.625,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
569,3.0,87285.30213579284,70230.72817460317,6197.586461189671,29.562500000000004,1813.425,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
570,3.0,85407.82283302577,67273.49404761905,7301.487535406717,27.46625,1791.375,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
571,3.0,81138.02581001363,63214.450396825385,7152.1654131882415,22.36,1735.05,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
572,3.0,76394.67275951635,58055.69642857143,7596.583830944927,20.317500000000003,1708.075,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
573,3.0,71630.6141109181,52328.46825396825,8581.395856949857,-0.0,1706.75,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
574,3.0,67155.24237830001,48070.82142857142,8395.270949728592,-0.0,1675.1499999999999,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
575,3.0,66021.77994042101,45293.20634920634,10074.27359121467,-0.0,1640.3000000000002,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
576,3.0,62443.31804280515,42029.214285714275,9777.628757090873,-0.0,1622.475,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
577,3.0,60699.05656172352,39665.599206349194,10402.857355374324,-0.0,1616.6,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
578,3.0,59880.17108783894,38308.50793650794,10953.063151331005,-0.0,1604.6,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
579,3.0,60655.71327238618,38423.27976190476,11602.238510481417,7.095000000000001,1609.1,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
580,3.0,61109.88396541284,40420.44642857142,10048.107536841419,13.33,1613.9999999999998,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
581,3.0,62152.63463058509,43626.11706349206,7872.6588170930245,13.38375,1626.475,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
582,3.0,65127.92925288313,46307.85317460317,8128.618578279956,31.282500000000002,1646.175,4000.0,1014.0,-0.0,-0.0,-0.0,4000.0,-0.0,-0.0,-0.0,-0.0,24243.646307805022
