hour,price_eur_mwh,load_mw,wind_onshore,wind_offshore,solar,ror,biomass,waste,lignite,hardcoal,ccgt_new,ccgt_exist,ocgt,oil,net_import_mwh,load_shed_mwh,storage_soc_mwh
0,1.3,60368.02460452598,49761.249604525976,-0.0,-0.0,1592.7749999999999,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
1,1.3,58990.05578036284,48401.75578036284,-0.0,-0.0,1574.3,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
2,1.3,57477.77428173753,46908.59928173753,-0.0,-0.0,1555.175,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
3,1.3,56193.09335446168,45621.644604461675,-0.0,9.29875,1548.15,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
4,1.3,56466.87095174704,45893.10595174704,-0.0,18.49,1541.275,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
5,1.3,55613.17559987311,45022.993099873114,-0.0,21.6075,1554.575,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
6,1.3,56062.64486627032,45463.22111627034,-0.0,25.4237499999785,1560.0,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
7,1.3,58811.85239017498,46759.669890175,-0.0,1479.3074999999785,1558.8750000000002,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
8,1.3,61414.929269939326,42525.79801993932,-0.0,8285.83125,1589.3,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
9,1.3,64516.87259726245,37702.75509726245,-0.0,16181.8675,1618.25,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
10,1.3,67094.18823522155,33642.319485221546,-0.0,22795.64375,1642.225,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
11,1.3,68432.033925273,32989.07642527303,-0.0,24765.95749999998,1663.0,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
12,1.3,66797.48313272951,34328.13063272952,-0.0,21798.5275,1656.825,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
13,1.3,65386.0568957718,40355.0393957718,-0.0,14402.742499999998,1614.275,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
14,1.3,66770.59483659528,50496.67858659528,-0.0,5670.14125,1589.7749999999999,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
15,1.3,69464.70550458896,58464.65050458896,-0.0,393.88,1592.1749999999995,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
16,1.3,71838.18531676396,61184.67656676397,-0.0,39.18375,1600.325,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
17,1.3,72033.19791722974,61396.67291722974,-0.0,30.099999999999998,1592.4250000000002,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
18,1.3,70529.38542684792,59885.70917684792,-0.0,25.10125,1604.575,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
19,1.3,67657.23237642768,57038.37237642768,-0.0,25.585,1579.275,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
20,1.3,65286.58630085125,54683.17755085127,-0.0,23.0587499999785,1566.35,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
21,1.3,62594.182315127175,61411.582315127176,-0.0,-0.0,1568.6,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,8178.0
22,1.3,59252.723842119674,63520.13528682429,-0.0,-0.0,1562.8249999999998,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,21582.466986916428
23,1.3,56805.212661306825,67081.69047619047,-0.0,-0.0,1553.9,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,40747.06968920473
24,1.3,54165.20060110418,64403.1488095238,-0.0,-0.0,1550.85,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,59871.755969287566
25,1.3,53112.757268702706,60590.990079365074,-0.0,-0.0,1553.35,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,77049.93939603827
26,1.3,53515.95290450722,57849.15277777778,-0.0,-0.0,1533.775,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,90489.67527437801
27,1.3,54179.59469496287,54902.87103174603,-0.0,6.0737499999999995,1539.5249999999999,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,100475.23535768985
28,1.3,56754.269805636926,53008.017857142855,-0.0,12.20125,1530.125,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,106400.0
29,3.0,63788.63449298013,50209.63888888889,3021.303104091237,12.7925,1530.9,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,106400.0
30,3.0,69067.72476836997,44621.18650793651,13861.98201043346,16.931250000000002,1553.6249999999998,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,106400.0
31,104.21153846153845,73486.4217690165,39170.09523809524,18668.641304347828,391.78375,1601.275,4000.0,1014.0,-0.0,-0.0,0.0,8640.626476573438,-0.0,-0.0,-0.0,-0.0,106400.0
32,104.21153846153845,76328.72398049489,32806.44246031745,19393.369565217392,3290.9512499999996,1611.875,4000.0,1014.0,-0.0,-0.0,0.0,14212.085704960053,-0.0,-0.0,-0.0,-0.0,106400.0
33,104.21153846153845,77149.6703537239,26987.351190476184,16552.581521739132,8339.36624999998,1617.2999999999995,4000.0,1014.0,-0.0,-0.0,0.0,18639.071391508594,-0.0,-0.0,-0.0,-0.0,106400.0
34,104.21153846153845,78486.71100496894,22959.93253968254,16775.217391304344,12623.509999999978,1589.05,4000.0,1014.0,-0.0,-0.0,0.0,19525.00107398207,-0.0,-0.0,-0.0,-0.0,106400.0
35,104.21153846153845,79379.20922731204,20962.081349206343,17490.896739130432,13711.41,1595.3,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,105769.24881356744
36,104.21153846153845,78759.03953240275,21088.763888888883,17744.510869565216,11982.7025,1612.2749999999999,4000.0,1014.0,-0.0,-0.0,0.0,7629.731986526451,-0.0,-0.0,-0.0,-0.0,90498.96852135322
37,104.21153846153844,77115.18249125712,20135.450396825396,16616.08695652174,7299.411249999978,1656.575,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,83149.93531685896
38,104.21153846153845,76768.82259518544,20588.05753968254,16812.798913043476,2217.77875,1701.75,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,72280.72969971373
39,104.21153846153845,78136.93774435807,22814.76785714286,17248.532608695652,108.30624999999999,1748.95,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,43470.74387206504
40,104.21153846153844,80894.93629202878,26091.62896825396,19660.271739130432,46.3325,1785.85,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,33934.13113109448
41,104.21153846153845,81015.1124850503,28366.027777777777,18030.896739130436,52.29875,1789.5749999999998,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,25848.387153863143
42,104.21153846153845,79751.68458226378,31858.87896825397,18959.592391304348,35.528749999978494,1775.075,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,23651.918953128257
43,104.21153846153845,75860.54561223663,33635.44642857142,19127.771739130436,16.82375,1610.775,4000.0,1014.0,-0.0,-0.0,0.0,16455.728694534788,-0.0,-0.0,-0.0,-0.0,23651.918953128257
44,104.21153846153845,72561.72199441683,33439.49007936508,19168.614130434784,11.98625,1318.525,4000.0,1014.0,-0.0,-0.0,0.0,13609.10653461697,-0.0,-0.0,-0.0,-0.0,23651.918953128257
45,104.21153846153845,69724.37882198593,32679.121031746028,21502.66304347826,-0.0,1510.95,4000.0,1014.0,-0.0,-0.0,0.0,9017.644746761645,-0.0,-0.0,-0.0,-0.0,23651.918953128257
46,104.21153846153845,65407.4065249179,33414.390873015866,20516.739130434784,-0.0,1650.9749999999995,4000.0,1014.0,-0.0,-0.0,0.0,4811.301521467249,-0.0,-0.0,-0.0,-0.0,23651.918953128257
47,78.87014446153844,61347.08059933474,33891.04761904762,19381.385869565216,-0.0,1615.4749999999995,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,25874.6192168002
48,78.87014446153844,59163.91196099606,34244.35317460317,19337.9347826087,-0.0,1595.8500000000001,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,30249.175833507958
49,78.87014446153844,58703.011143547774,35800.6865079365,20124.864130434784,-0.0,1599.6750000000002,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,37066.682444004415
50,78.87014446153844,59068.36995545081,36998.83134920634,18948.91304347826,-0.0,1611.45,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,43930.37866765084
51,78.87014446153844,60733.286811772254,41139.652777777774,16912.173913043476,9.782500000000002,1616.3,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,51570.65615153787
52,78.87014446153844,63364.443445104334,45161.18452380951,13930.02717391304,18.5975,1627.7,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,57127.40335631572
53,78.87014446153844,67818.33674236729,51698.386904761894,9351.440217391302,29.025000000000002,1668.1750000000002,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,60557.54398672946
54,85.58958383413461,72212.68936950788,55699.88492063492,5375.625,38.2162499999785,1691.825,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,60148.02502957011
55,85.58958383413461,76155.67283866809,59298.51785714286,5205.081521739129,358.02875,1715.9250000000002,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,59560.400331876255
56,78.87014446153844,78173.00348288544,59973.686507936516,6426.27717391304,3278.75,1724.8249999999996,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,61513.145954975036
57,78.87014446153844,79695.6216797851,61714.795634920636,4656.603260869562,8411.391249999999,1758.575,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,66611.12277039948
58,78.87014446153844,80919.2484639825,64081.37698412698,3614.5923913043457,12779.385,1738.475,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,76507.36044539035
59,78.87014446153844,81677.62722117697,63744.59126984127,2987.6902173913018,13415.24749999998,1701.8,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,85325.63414080371
60,78.87014446153844,80338.26805816946,62162.29166666667,4557.309782608695,12018.285,1687.7749999999999,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,94062.9717962654
61,78.87014446153844,79920.22750677467,59244.57738095238,10871.086956521738,8064.3275,1708.925,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,102686.35355373687
62,78.87014446153844,80056.21466195416,56974.83333333333,12992.03804347826,3219.625,1724.0999999999995,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,106400.0
63,104.21153846153845,81266.86422059216,54709.69841269841,15470.135869565214,235.47874999997848,1760.1,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,106319.32167882442
64,104.21153846153845,84189.9601266823,52384.781746031746,16943.641304347824,22.36,1767.3500000000001,4000.0,1014.0,-0.0,-0.0,0.0,8057.827076302725,-0.0,-0.0,-0.0,-0.0,106319.32167882442
65,104.21153846153845,82965.10968349916,49544.0992063492,16540.027173913044,27.09,1814.8,4000.0,1014.0,-0.0,-0.0,0.0,9711.122119376698,-0.0,-0.0,-0.0,-0.0,105992.26836230335
66,104.21153846153845,80997.49823596596,48071.3234126984,19457.364130434784,18.75875,1767.05,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,103212.05800518587
67,96.03213784615383,77394.24114311255,46734.22023809524,20683.77717391304,14.62,1701.0,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,103935.29922332577
68,96.03213784615383,74924.70410055619,46969.24007936508,19193.233695652176,14.835000000000003,1644.875,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,105770.3197108084
69,96.03213784615383,71451.86329434189,44120.20634920634,17311.548913043476,-0.0,1662.025,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,106400.0
70,104.21153846153845,67942.24831545058,42119.43452380953,14003.152173913044,-0.0,1646.7499999999998,4000.0,1014.0,-0.0,-0.0,0.0,5158.911617728008,-0.0,-0.0,-0.0,-0.0,106400.0
71,104.21153846153845,64722.60831462969,40231.8373015873,11571.684782608696,-0.0,1634.7,4000.0,1014.0,-0.0,-0.0,0.0,6270.386230433694,-0.0,-0.0,-0.0,-0.0,106400.0
72,104.21153846153845,62303.8853215342,37016.811507936516,11106.684782608696,-0.0,1651.7499999999998,4000.0,1014.0,-0.0,-0.0,0.0,7514.63903098899,-0.0,-0.0,-0.0,-0.0,106400.0
73,104.21153846153845,59519.384896356336,32261.242063492056,9207.635869565218,-0.0,1669.4,4000.0,1014.0,-0.0,-0.0,0.0,11367.106963299062,-0.0,-0.0,-0.0,-0.0,106400.0
74,104.21153846153845,58078.81625460641,27955.359126984116,6659.429347826084,-0.0,1656.7,4000.0,1014.0,-0.0,-0.0,0.0,16793.32777979622,-0.0,-0.0,-0.0,-0.0,106400.0
75,117.87894736842105,57076.929359247755,24490.4365079365,4926.11413043478,7.2562500000000005,1641.925,4000.0,1014.0,997.1974708764683,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,106400.0
76,117.87894736842105,56724.129152724774,20000.46230158729,3806.0869565217386,13.115,1638.8500000000001,4000.0,1014.0,6251.614894615752,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,106400.0
77,120.04186046511627,58071.92512242351,17730.398809523802,4042.5000000000005,17.200000000000003,1659.7500000000002,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,105701.06170931068
78,120.04186046511627,60714.22349283637,16316.811507936502,3598.3695652173897,16.985000000000003,1694.3,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,99869.15662921587
79,120.04186046511627,65054.50971373815,14988.424603174595,5312.11956521739,603.34375,1768.95,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,90251.14307134671
80,120.04186046511627,69039.03318530935,13445.736111111106,8337.228260869566,3995.82875,1762.9,4000.0,1014.0,9000.0,7483.3400633286765,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,90251.14307134671
81,120.04186046511627,71559.19106801302,13041.182539682539,7930.516304347824,8322.811249999979,1773.45,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,82806.0499978034
82,120.04186046511627,74386.00433285603,13162.845238095237,10247.038043478258,11120.7675,1752.675,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,78106.41947908784
83,120.04186046511627,74850.9947474409,12804.109126984118,7962.228260869563,11956.848749999977,1802.775,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,70852.35785887264
84,120.04186046511627,73584.44329408549,13037.851190476185,9173.885869565218,10463.619999999979,1724.4499999999998,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,64909.09781974147
85,120.04186046511627,72441.41699518629,13385.315476190475,8261.005434782606,6988.73625,1733.625,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,64847.91570076939
86,120.04186046511627,72780.33833268668,13158.601190476184,9025.679347826086,2439.9275,1764.75,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,59816.44409802869
87,120.04186046511627,75065.10286839484,14759.611111111106,9003.913043478262,150.87625,1781.4250000000002,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,52154.69673989799
88,120.04186046511627,77965.59328480087,15947.99007936508,8576.413043478258,30.04625,1818.025,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,41250.42041543174
89,120.04186046511627,78004.55716303132,17337.573412698406,8033.559782608695,24.02625,1820.0999999999995,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,32109.485292802347
90,120.04186046511627,75842.12632434588,18876.017857142855,7166.49456521739,14.99625,1803.675,4000.0,1014.0,9000.0,43.86481693222595,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,17606.27921462171
91,120.04186046511627,71591.71463579217,18850.325396825392,6217.5,15.10375,1701.925,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,6363.716205281309
92,120.04186046511627,68647.65551918301,18437.009920634908,7214.103260869563,14.297500000000001,1687.15,4000.0,1014.0,9000.0,7281.094837678542,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,6363.716205281309
93,120.04186046511627,67386.86814368151,17544.57341269841,8083.777173913044,-0.0,1635.3499999999997,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
94,120.04186046511627,63424.950161794426,16799.309523809527,7517.282608695654,-0.0,1638.375,4000.0,1014.0,9000.0,3455.983029289244,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
95,120.04186046511627,60089.931999238244,15096.898809523804,6775.190217391302,-0.0,1622.05,4000.0,1014.0,9000.0,2581.7929723231355,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
96,117.87894736842105,56476.75682828981,15139.97817460317,6011.331521739129,-0.0,1634.825,4000.0,1014.0,8676.622131947512,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
97,117.87894736842105,54792.13262198735,14869.865079365078,5189.347826086956,-0.0,1644.275,4000.0,1014.0,8074.644716535313,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
98,120.04186046511627,54023.223957204966,14116.25,3633.668478260868,-0.0,1625.1499999999999,4000.0,1014.0,9000.0,634.1554789440997,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
99,117.87894736842105,53677.0894719991,14841.799603174604,3397.0108695652166,6.342499999999999,1644.475,4000.0,1014.0,8773.46149925928,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
100,117.87894736842105,54211.31322393559,17200.714285714275,4562.11956521739,12.41625,1674.05,4000.0,1014.0,5748.013123003919,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
101,117.87894736842105,55845.219985433956,19592.39484126984,7200.978260869563,12.09375,1710.075,4000.0,1014.0,2315.6781332945575,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
102,104.21153846153845,57562.17455020202,22736.27579365079,11661.27717391304,14.512500000000001,1714.25,4000.0,1014.0,-0.0,-0.0,0.0,16421.85908263819,-0.0,-0.0,-0.0,-0.0,0.0
103,104.21153846153845,61482.16611105105,27798.009920634922,15697.581521739128,92.5574999999785,1718.5500000000002,4000.0,1014.0,-0.0,-0.0,0.0,11161.467168677013,-0.0,-0.0,-0.0,-0.0,0.0
104,104.21153846153845,66741.2914240418,32073.63690476191,17820.652173913044,714.17625,1767.725,4000.0,1014.0,-0.0,-0.0,0.0,9351.10109536686,-0.0,-0.0,-0.0,-0.0,0.0
105,104.21153846153845,70072.54200498397,36659.626984126975,19566.929347826084,1910.6512499999785,1779.6999999999998,4000.0,1014.0,-0.0,-0.0,0.0,5141.6344230309405,-0.0,-0.0,-0.0,-0.0,0.0
106,3.0,73752.05237358094,39828.37896825397,19906.76090532697,3198.6625,1804.25,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
107,3.0,74418.23808666486,41552.374999999985,17826.684336664875,4150.62875,1874.5499999999995,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
108,3.0,72151.37761401135,43224.52976190476,13937.759102106584,4126.76375,1848.325,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
109,3.0,70932.00143471183,46600.875,10578.638934711827,2850.3625,1888.125,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
110,3.0,71450.60743380389,50321.67261904762,9028.561064756272,1177.82375,1908.55,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
111,3.0,74468.79452370768,54171.251984126975,9246.007539580703,141.685,1895.8500000000001,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
112,3.0,77222.63907113728,55783.67063492063,10473.620936216652,29.347500000000004,1922.0,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
113,3.0,77384.74168519686,56146.1488095238,10289.265375673058,23.3275,1912.0,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
114,3.0,74946.47234988163,54967.07936507937,9028.93673480226,16.931250000000002,1919.525,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
115,3.0,71497.65390165073,54061.180555555555,6492.423346095176,15.049999999999999,1915.0,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
116,3.0,68159.38338231664,53296.88690476191,3915.600227554727,11.77125,1921.125,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
117,3.0,65326.48402409714,49932.81746031746,4480.316563779676,-0.0,1899.35,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
118,3.0,61927.51357875941,49885.357142857145,1138.6564359022668,-0.0,1889.5,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
119,1.3,58923.97819513235,48013.028195132356,-0.0,-0.0,1896.95,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
120,1.3,56614.99809212726,45700.573092127255,-0.0,-0.0,1900.425,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
121,1.3,55276.89478965775,44374.96978965775,-0.0,-0.0,1887.925,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
122,1.3,56589.397858083285,45673.94785808329,-0.0,-0.0,1901.45,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
123,1.3,57866.286009713054,46935.82350971305,-0.0,8.0625,1908.4,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
124,1.3,61667.67925360114,50737.46800360114,-0.0,16.28625,1899.9250000000002,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
125,1.3,67470.20576092153,56526.250760921524,-0.0,19.78,1910.175,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
126,1.3,72161.74651383798,61209.972763838,-0.0,23.2737499999785,1914.5,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
127,1.3,76069.85570190434,64338.96945190434,-0.0,675.26125,2041.625,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
128,1.3,78674.63926393828,62744.649263938285,-0.0,4861.365,2054.625,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
129,1.3,80825.1555282888,59740.1730282888,-0.0,10112.6325,1958.3499999999995,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
130,1.3,81964.31764091722,56832.08889091721,-0.0,14142.75375,1975.475,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
131,1.3,82151.44086108015,53890.81586108015,-0.0,17303.2,1943.425,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
132,1.3,81385.65574686664,53176.73199686664,-0.0,17247.99875,1946.925,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
133,1.3,79065.66271298981,55732.026462989816,-0.0,12375.56125,1944.075,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
134,1.3,78292.82545883213,62313.75295883213,-0.0,5032.3975,1932.6750000000002,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
135,1.3,79391.25260785599,68077.83135785599,-0.0,353.62125,1945.8,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
136,1.3,82474.84105039288,71480.77605039287,-0.0,37.839999999999996,1942.225,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
137,1.3,81869.93489125322,70805.81739125322,-0.0,29.9925,2020.1250000000002,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
138,1.3,80648.59441726602,69626.80316726601,-0.0,24.24125,1983.55,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
139,1.3,77163.96784292582,66199.74409292584,-0.0,22.1987499999785,1928.0249999999999,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
140,1.3,72891.88450970344,61934.52325970344,-0.0,21.66125,1921.7,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,0.0
