hour,model_price_eur_mwh,actual_price_eur_mwh
1955,84.35263157894737,13.49
1956,84.35263157894737,5.01
1957,84.35263157894737,11.46
1958,84.35263157894737,42.5
1959,93.77441860465117,84.42
1960,100.29807692307692,124.23
1961,100.29807692307692,140.0
1962,100.29807692307692,142.51
1963,100.29807692307692,140.58
1964,100.29807692307692,130.0
1965,100.29807692307692,126.47
1966,100.29807692307692,114.24
1967,100.29807692307692,110.45
1968,100.29807692307692,107.29
1969,100.29807692307692,101.91
1970,100.29807692307692,98.94
1971,100.29807692307692,101.99
1972,100.29807692307692,119.82
1973,102.70542774892043,141.5
1974,102.70542774892043,164.28
1975,102.70542774892043,161.86
1976,100.29807692307692,135.38
1977,100.29807692307692,111.16
1978,100.29807692307692,107.36
1979,100.29807692307692,100.75
1980,100.29807692307692,100.87
1981,100.29807692307692,106.57
1982,100.29807692307692,115.85
1983,100.29807692307692,130.95
1984,102.70542774892043,154.15
1985,102.70542774892043,211.99
1986,102.70542774892043,193.0
1987,102.70542774892043,161.84
1988,102.70542774892043,138.55
1989,100.29807692307692,125.58
1990,100.29807692307692,115.16
1991,100.29807692307692,102.07
1992,100.29807692307692,101.76
1993,100.29807692307692,100.2
1994,100.29807692307692,102.67
1995,100.29807692307692,101.96
1996,100.29807692307692,107.39
1997,100.29807692307692,136.05
1998,100.29807692307692,142.13
1999,100.29807692307692,133.36
2000,100.29807692307692,106.41
2001,100.29807692307692,92.03
2002,93.77441860465117,78.8
2003,93.77441860465117,68.45
2004,93.77441860465117,69.23
2005,93.77441860465117,81.7
2006,93.77441860465117,95.52
2007,100.29807692307692,108.84
2008,100.29807692307692,138.81
2009,101.76175629844964,161.14
2010,101.76175629844964,166.36
2011,100.29807692307692,148.6
2012,100.29807692307692,122.36
2013,100.29807692307692,114.83
2014,100.29807692307692,102.05
2015,93.77441860465117,101.02
2016,93.77441860465117,97.96
2017,93.77441860465117,97.36
2018,93.77441860465117,97.39
2019,93.77441860465117,95.72
2020,100.29807692307692,98.85
2021,100.29807692307692,128.76
2022,100.29807692307692,141.95
2023,100.29807692307692,137.09
2024,100.29807692307692,111.86
2025,100.29807692307692,100.0
2026,100.29807692307692,96.39
2027,100.29807692307692,94.81
2028,100.29807692307692,84.5
2029,100.29807692307692,90.79
2030,100.29807692307692,94.36
2031,100.29807692307692,101.45
2032,102.70542774892043,135.16
2033,102.70542774892043,162.0
2034,102.70542774892043,169.54
2035,102.70542774892043,153.27
2036,100.29807692307692,129.4
2037,100.29807692307692,120.27
2038,100.29807692307692,108.91
2039,100.29807692307692,104.93
2040,100.29807692307692,98.98
2041,100.29807692307692,97.8
2042,100.29807692307692,98.85
2043,100.29807692307692,97.07
2044,100.29807692307692,104.9
2045,100.29807692307692,129.83
2046,100.29807692307692,140.0
2047,100.29807692307692,123.5
2048,100.29807692307692,89.92
2049,93.77441860465117,77.61
2050,93.77441860465117,45.48
2051,93.77441860465117,24.81
2052,84.35263157894737,6.67
2053,93.77441860465117,30.34
2054,93.77441860465117,74.93
2055,100.29807692307692,93.74
2056,100.29807692307692,127.25
2057,102.70542774892043,157.9
2058,102.70542774892043,170.7
2059,102.70542774892043,141.61
2060,100.29807692307692,124.42
2061,100.29807692307692,113.1
2062,100.29807692307692,100.91
2063,100.29807692307692,90.0
2064,93.77441860465117,79.38
2065,93.77441860465117,79.02
2066,93.77441860465117,79.38
2067,93.77441860465117,79.84
2068,100.29807692307692,103.51
2069,100.29807692307692,128.52
2070,100.29807692307692,122.2
2071,93.77441860465117,102.08
2072,93.77441860465117,75.57
2073,84.35263157894737,25.77
2074,75.90804542307693,1.68
2075,75.90804542307693,-0.01
2076,75.90804542307693,-0.03
2077,84.35263157894737,14.48
2078,84.35263157894737,70.1
2079,93.77441860465117,104.19
2080,100.29807692307692,132.0
2081,100.29807692307692,165.99
2082,100.29807692307692,165.9
2083,100.29807692307692,148.03
2084,100.29807692307692,124.56
2085,100.29807692307692,117.94
2086,100.29807692307692,110.12
2087,100.29807692307692,113.62
2088,93.77441860465117,103.91
2089,93.77441860465117,96.54
2090,93.77441860465117,96.22
2091,93.77441860465117,96.5
2092,93.77441860465117,92.74
2093,93.77441860465117,96.73
2094,93.77441860465117,98.44
2095,93.77441860465117,91.86
2096,93.77441860465117,76.14
2097,84.35263157894737,65.67
2098,84.35263157894737,65.34
2099,84.35263157894737,65.33
2100,84.35263157894737,2.06
2101,84.35263157894737,3.94
2102,84.35263157894737,25.27
2103,84.35263157894737,66.26
2104,93.77441860465117,100.1
2105,100.29807692307692,146.91
2106,100.29807692307692,152.22
2107,100.29807692307692,121.07
2108,100.29807692307692,100.42
2109,93.77441860465117,82.75
2110,93.77441860465117,68.27
2111,93.77441860465117,46.31
2112,84.35263157894737,15.89
2113,84.35263157894737,5.1
2114,84.35263157894737,1.2
2115,0.5,0.09
2116,0.49999999999999994,0.03
2117,0.49999999999999994,0.0
2118,0.49999999999999994,-0.01
2119,0.49999999999999994,-0.04
2120,0.49999999999999994,-3.47
2121,0.49999999999999994,-11.34
2122,0.49999999999999994,-18.5
2123,0.49999999999999994,-25.76
2124,0.49999999999999994,-26.07
2125,0.49999999999999994,-12.96
2126,0.5,-4.01
2127,0.49999999999999994,-0.01
2128,0.49999999999999994,14.41
2129,84.35263157894737,60.83
2130,84.35263157894737,58.86
2131,84.35263157894737,50.01
2132,84.35263157894737,61.71
2133,84.35263157894737,56.44
2134,77.73016926315788,65.57
2135,77.73016926315788,63.25
2136,84.35263157894737,64.41
2137,84.35263157894737,67.22
2138,84.35263157894737,68.97
2139,93.77441860465117,88.0
2140,93.77441860465117,109.27
2141,100.29807692307692,143.54
2142,100.29807692307692,174.23
2143,100.29807692307692,133.17
2144,100.29807692307692,110.27
2145,93.77441860465117,99.04
2146,93.77441860465117,83.54
2147,93.77441860465117,74.1
2148,93.77441860465117,73.58
2149,93.77441860465117,69.55
2150,93.77441860465117,76.24
2151,100.29807692307692,100.83
2152,100.29807692307692,131.57
2153,100.29807692307692,183.96
2154,100.29807692307692,172.73
2155,100.29807692307692,135.03
2156,100.29807692307692,115.25
2157,100.29807692307692,102.34
2158,100.29807692307692,101.56
2159,100.29807692307692,95.02
2160,100.29807692307692,92.91
2161,100.29807692307692,93.5
2162,100.29807692307692,91.43
2163,100.29807692307692,100.71
2164,100.29807692307692,129.46
2165,100.29807692307692,179.96
2166,100.29807692307692,159.37
2167,100.29807692307692,108.47
2168,93.77441860465117,86.17
2169,93.77441860465117,70.26
2170,84.35263157894737,53.15
2171,84.35263157894737,11.57
2172,84.35263157894737,10.89
2173,84.35263157894737,26.7
2174,84.35263157894737,65.23
2175,93.77441860465117,82.8
2176,100.29807692307692,122.39
2177,100.29807692307692,155.72
2178,100.29807692307692,138.0
2179,93.77441860465117,110.9
2180,93.77441860465117,95.64
2181,93.77441860465117,79.45
2182,92.42549169230767,68.06
2183,92.42549169230767,66.93
2184,92.42549169230767,66.8
2185,93.77441860465117,67.97
2186,93.77441860465117,68.9
2187,93.77441860465117,82.18
2188,100.29807692307692,113.84
2189,100.29807692307692,150.31
2190,100.29807692307692,124.7
2191,93.77441860465117,84.74
2192,84.35263157894737,48.38
2193,75.90804542307693,0.0
2194,75.90804542307693,-4.92
2195,75.90804542307693,-20.06
2196,75.90804542307693,-21.02
2197,75.90804542307693,-10.0
2198,75.90804542307693,-1.73
2199,84.35263157894737,15.37
2200,93.77441860465117,88.84
2201,93.77441860465117,125.35
2202,93.77441860465117,114.0
2203,93.77441860465117,96.07
2204,84.35263157894737,82.63
2205,84.35263157894737,71.43
2206,84.35263157894737,67.0
2207,84.35263157894737,67.0
2208,84.35263157894737,67.0
2209,84.35263157894737,68.95
2210,93.77441860465117,71.0
2211,93.77441860465117,86.22
2212,100.29807692307692,129.71
2213,100.29807692307692,162.77
2214,100.29807692307692,133.3
2215,93.77441860465117,79.11
2216,84.35263157894737,40.47
2217,84.35263157894737,-0.16
2218,75.90804542307693,-1.19
2219,75.90804542307693,-8.4
2220,75.90804542307693,-5.85
2221,75.90804542307693,-0.27
2222,84.35263157894737,16.09
2223,93.77441860465117,75.0
2224,100.29807692307692,138.0
2225,100.29807692307692,163.48
2226,100.29807692307692,155.88
2227,100.29807692307692,137.03
2228,100.29807692307692,113.21
2229,100.29807692307692,104.63
2230,93.77441860465117,108.34
2231,100.29807692307692,103.04
2232,100.29807692307692,102.89
2233,100.29807692307692,103.61
2234,100.29807692307692,105.95
2235,100.29807692307692,112.55
2236,100.29807692307692,152.67
2237,100.29807692307692,180.17
2238,100.29807692307692,139.4
2239,93.77441860465117,95.68
2240,93.77441860465117,65.0
2241,84.35263157894737,7.82
2242,75.90804542307693,0.0
2243,75.90804542307693,-1.31
2244,75.90804542307693,-1.21
2245,75.90804542307693,-0.13
2246,84.35263157894737,29.7
2247,93.77441860465117,79.87
2248,100.29807692307692,126.35
2249,100.29807692307692,167.64
2250,100.29807692307692,155.99
2251,100.29807692307692,120.67
2252,100.29807692307692,106.15
2253,93.77441860465117,96.97
2254,93.77441860465117,109.23
2255,93.77441860465117,102.76
2256,93.77441860465117,99.39
2257,93.77441860465117,99.4
2258,93.77441860465117,98.31
2259,93.77441860465117,97.5
2260,93.77441860465117,102.98
2261,93.77441860465117,105.9
2262,93.77441860465117,98.3
2263,84.35263157894737,57.16
2264,63.83893784210527,0.66
2265,63.83893784210527,-0.94
2266,63.83893784210526,-24.09
2267,63.83893784210526,-47.73
2268,63.83893784210527,-49.1
2269,63.83893784210527,-29.91
2270,63.83893784210527,-4.3
2271,63.83893784210527,0.0
2272,84.35263157894737,70.0
2273,84.35263157894737,99.4
2274,84.35263157894737,98.9
2275,84.35263157894737,84.25
2276,84.35263157894737,78.99
2277,84.35263157894737,68.75
2278,84.35263157894737,70.45
2279,84.35263157894737,61.0
2280,84.35263157894737,62.72
2281,84.35263157894737,68.28
2282,84.35263157894737,69.95
2283,84.35263157894737,77.43
2284,84.35263157894737,76.54
2285,84.35263157894737,78.11
2286,84.35263157894737,41.79
2287,63.83893784210527,0.1
2288,63.83893784210527,-2.0
2289,63.83893784210527,-27.56
2290,63.83893784210526,-60.01
2291,63.83893784210526,-106.31
2292,63.83893784210527,-114.57
2293,63.83893784210527,-70.0
2294,63.83893784210527,-18.95
2295,84.35263157894737,1.76
2296,93.77441860465117,112.41
2297,100.29807692307692,131.56
2298,100.29807692307692,132.9
2299,100.29807692307692,121.38
2300,100.29807692307692,111.84
2301,93.77441860465117,100.03
2302,93.77441860465117,86.71
2303,93.77441860465117,85.0
2304,93.77441860465117,81.73
2305,93.77441860465117,83.53
2306,100.29807692307692,85.45
2307,100.29807692307692,98.74
2308,100.29807692307692,131.1
2309,100.29807692307692,175.97
2310,100.29807692307692,144.61
2311,93.77441860465117,107.1
2312,93.77441860465117,83.37
2313,84.35263157894737,65.0
2314,75.90804542307693,11.8
2315,75.90804542307693,2.19
2316,75.90804542307693,3.94
2317,84.35263157894737,60.98
2318,84.35263157894737,72.0
2319,93.77441860465117,102.43
2320,100.29807692307692,127.6
2321,100.29807692307692,168.45
2322,100.29807692307692,165.05
2323,100.29807692307692,138.2
2324,100.29807692307692,121.02
2325,100.29807692307692,105.21
2326,100.29807692307692,94.93
2327,100.29807692307692,87.83
2328,100.29807692307692,89.06
2329,100.29807692307692,89.9
2330,100.29807692307692,91.62
2331,100.29807692307692,105.73
2332,100.29807692307692,142.97
2333,100.29807692307692,180.55
2334,100.29807692307692,136.77
2335,100.29807692307692,91.3
2336,93.77441860465117,76.47
2337,84.35263157894737,61.09
2338,84.35263157894737,19.57
2339,84.35263157894737,16.83
2340,84.35263157894737,28.59
2341,84.35263157894737,57.47
2342,93.77441860465117,73.33
2343,100.29807692307692,90.34
2344,100.29807692307692,118.26
2345,100.29807692307692,180.4
2346,100.29807692307692,171.31
2347,100.29807692307692,140.0
2348,100.29807692307692,120.47
2349,100.29807692307692,105.12
2350,100.29807692307692,104.99
2351,100.29807692307692,95.99
2352,100.29807692307692,94.67
2353,100.29807692307692,94.45
2354,100.29807692307692,95.79
2355,100.29807692307692,109.45
2356,100.29807692307692,152.68
2357,100.29807692307692,175.56
2358,100.29807692307692,131.56
2359,100.29807692307692,99.51
2360,93.77441860465117,82.71
2361,93.77441860465117,59.69
2362,84.35263157894737,13.61
2363,84.35263157894737,6.72
2364,84.35263157894737,13.27
2365,84.35263157894737,34.87
2366,84.35263157894737,62.98
2367,93.77441860465117,83.5
2368,100.29807692307692,103.48
2369,100.29807692307692,131.57
2370,100.29807692307692,138.73
2371,100.29807692307692,111.23
2372,100.29807692307692,101.94
2373,93.77441860465117,98.51
2374,93.77441860465117,92.9
2375,93.77441860465117,89.55
2376,93.77441860465117,88.9
2377,93.77441860465117,87.92
2378,100.29807692307692,90.0
2379,100.29807692307692,97.54
2380,100.29807692307692,132.44
2381,100.29807692307692,170.59
2382,100.29807692307692,135.44
2383,100.29807692307692,102.4
2384,100.29807692307692,85.71
2385,93.77441860465117,66.34
2386,93.77441860465117,34.95
2387,84.35263157894737,2.18
2388,84.35263157894737,0.08
2389,84.35263157894737,1.18
2390,84.35263157894737,54.44
2391,93.77441860465117,70.0
2392,100.29807692307692,101.68
2393,100.29807692307692,140.42
2394,100.29807692307692,137.17
2395,100.29807692307692,97.56
2396,93.77441860465117,92.05
2397,93.77441860465117,81.11
2398,84.35263157894737,65.32
2399,84.35263157894737,60.75
2400,84.35263157894737,58.44
2401,84.35263157894737,58.43
2402,93.77441860465117,61.93
2403,93.77441860465117,71.99
2404,93.77441860465117,94.2
2405,93.77441860465117,111.4
2406,93.77441860465117,85.9
2407,93.77441860465117,58.89
2408,84.35263157894737,11.31
2409,75.90804542307693,0.0
2410,75.90804542307693,-3.0
2411,75.90804542307693,-4.99
2412,0.5,-3.61
2413,75.90804542307693,-0.1
2414,75.90804542307693,0.0
2415,93.77441860465117,70.15
2416,100.29807692307692,110.69
2417,100.29807692307692,133.4
2418,100.29807692307692,155.0
2419,100.29807692307692,130.46
2420,100.29807692307692,119.1
2421,100.29807692307692,105.49
2422,100.29807692307692,107.84
2423,100.29807692307692,104.41
2424,100.29807692307692,100.93
2425,100.29807692307692,98.15
2426,100.29807692307692,98.99
2427,100.29807692307692,99.08
2428,100.29807692307692,104.42
2429,100.29807692307692,99.74
2430,93.77441860465117,95.49
2431,93.77441860465117,67.26
2432,84.35263157894737,20.19
2433,70.97028844186048,0.0
2434,70.97028844186048,-9.23
2435,70.97028844186048,-40.04
2436,0.5,-42.01
2437,70.97028844186048,-18.68
2438,70.97028844186048,-0.08
2439,84.35263157894737,59.47
2440,93.77441860465117,111.31
2441,93.77441860465117,150.06
2442,93.77441860465117,120.89
2443,93.77441860465117,91.0
2444,93.77441860465117,86.27
2445,84.35263157894737,64.27
2446,84.35263157894737,63.99
2447,84.35263157894737,56.0
2448,84.35263157894737,42.36
2449,70.97028844186048,29.5
2450,70.97028844186048,32.06
2451,70.97028844186048,34.48
2452,70.97028844186048,29.41
2453,70.97028844186048,27.75
2454,70.97028844186048,12.87
2455,70.97028844186048,8.43
2456,70.97028844186048,0.0
2457,70.97028844186048,-0.02
2458,70.97028844186048,-3.02
2459,70.97028844186048,-18.84
2460,70.97028844186048,-25.38
2461,70.97028844186048,-9.93
2462,70.97028844186048,-0.01
2463,84.35263157894737,17.56
2464,93.77441860465117,98.63
2465,93.77441860465117,120.65
2466,100.29807692307692,118.01
2467,100.29807692307692,108.06
2468,100.29807692307692,103.35
2469,100.29807692307692,94.98
2470,100.29807692307692,87.56
2471,100.29807692307692,82.69
2472,100.29807692307692,82.11
2473,93.77441860465117,82.29
2474,100.29807692307692,84.52
2475,100.29807692307692,97.1
2476,100.29807692307692,124.34
2477,100.29807692307692,152.03
2478,100.29807692307692,143.7
2479,100.29807692307692,104.7
2480,93.77441860465117,91.02
2481,93.77441860465117,77.07
2482,84.35263157894737,62.35
2483,84.35263157894737,61.64
2484,84.35263157894737,64.36
2485,84.35263157894737,75.29
2486,93.77441860465117,84.6
2487,100.29807692307692,97.02
2488,100.29807692307692,119.35
2489,100.29807692307692,180.0
2490,100.29807692307692,140.61
2491,100.29807692307692,102.83
2492,93.77441860465117,82.59
2493,93.77441860465117,76.0
2494,84.35263157894737,72.93
2495,84.35263157894737,73.2
2496,84.35263157894737,67.38
2497,84.35263157894737,64.29
2498,84.35263157894737,66.3
2499,93.77441860465117,70.42
2500,93.77441860465117,83.03
2501,93.77441860465117,96.99
2502,93.77441860465117,98.56
2503,93.77441860465117,65.0
2504,84.35263157894737,48.93
2505,84.35263157894737,2.92
2506,84.35263157894737,0.08
2507,84.35263157894737,0.0
2508,84.35263157894737,0.1
2509,84.35263157894737,29.27
2510,84.35263157894737,68.08
2511,93.77441860465117,86.57
2512,93.77441860465117,105.28
2513,100.29807692307692,133.58
2514,100.29807692307692,141.54
2515,100.29807692307692,110.58
2516,100.29807692307692,102.21
2517,100.29807692307692,93.76
2518,93.77441860465117,88.01
2519,93.77441860465117,82.04
2520,93.77441860465117,82.2
2521,93.77441860465117,81.4
2522,100.29807692307692,82.99
2523,100.29807692307692,99.4
2524,100.29807692307692,121.0
2525,100.29807692307692,135.14
2526,100.29807692307692,109.94
2527,100.29807692307692,94.82
2528,93.77441860465117,79.75
2529,93.77441860465117,64.08
2530,92.42549169230767,35.3
2531,92.42549169230767,22.4
2532,93.77441860465117,24.94
2533,93.77441860465117,55.0
2534,93.77441860465117,68.0
2535,100.29807692307692,93.16
2536,100.29807692307692,118.0
2537,100.29807692307692,146.52
2538,100.29807692307692,136.48
2539,100.29807692307692,121.0
2540,93.77441860465117,109.69
2541,93.77441860465117,98.59
2542,93.77441860465117,88.99
2543,93.77441860465117,83.99
2544,93.77441860465117,81.67
2545,93.77441860465117,80.07
2546,93.77441860465117,81.28
2547,93.77441860465117,87.43
2548,100.29807692307692,108.02
2549,100.29807692307692,122.8
2550,100.29807692307692,130.0
2551,100.29807692307692,121.0
2552,100.29807692307692,110.0
2553,93.77441860465117,95.03
2554,93.77441860465117,80.84
2555,93.77441860465117,81.04
2556,93.77441860465117,77.75
2557,93.77441860465117,77.65
2558,93.77441860465117,83.87
2559,93.77441860465117,97.63
2560,100.29807692307692,112.65
2561,100.29807692307692,129.0
2562,100.29807692307692,122.79
2563,100.29807692307692,114.76
2564,93.77441860465117,98.9
2565,93.77441860465117,96.52
2566,93.77441860465117,91.0
2567,93.77441860465117,81.3
2568,93.77441860465117,79.12
2569,93.77441860465117,77.94
2570,93.77441860465117,76.34
2571,93.77441860465117,76.35
2572,93.77441860465117,79.39
2573,93.77441860465117,87.98
2574,93.77441860465117,91.25
2575,93.77441860465117,90.14
2576,93.77441860465117,88.3
2577,93.77441860465117,83.28
2578,93.77441860465117,75.03
2579,93.77441860465117,63.75
2580,93.77441860465117,62.64
2581,93.77441860465117,65.36
2582,93.77441860465117,76.61
2583,100.29807692307692,88.64
2584,100.29807692307692,103.5
2585,100.29807692307692,123.12
2586,100.29807692307692,126.52
2587,100.29807692307692,116.52
2588,100.29807692307692,106.35
2589,100.29807692307692,99.12
2590,93.77441860465117,89.32
2591,93.77441860465117,80.01
2592,93.77441860465117,84.45
2593,93.77441860465117,82.39
2594,93.77441860465117,84.98
2595,93.77441860465117,90.62
2596,100.29807692307692,95.2
2597,93.77441860465117,91.67
2598,93.77441860465117,83.89
2599,93.77441860465117,76.43
2600,84.35263157894737,29.99
2601,84.35263157894737,4.54
2602,84.35263157894737,0.0
2603,84.35263157894737,-3.01
2604,84.35263157894737,-7.26
2605,84.35263157894737,-0.86
2606,84.35263157894737,0.2
2607,93.77441860465117,64.01
2608,93.77441860465117,102.77
2609,100.29807692307692,126.84
2610,100.29807692307692,142.71
2611,100.29807692307692,127.36
2612,100.29807692307692,109.55
2613,93.77441860465117,98.27
2614,93.77441860465117,100.41
2615,93.77441860465117,94.9
2616,93.77441860465117,98.98
2617,93.77441860465117,97.41
2618,93.77441860465117,98.83
2619,93.77441860465117,108.64
2620,93.77441860465117,109.38
2621,93.77441860465117,94.32
2622,93.77441860465117,68.6
2623,84.35263157894737,18.63
2624,75.90804542307693,0.0
2625,75.90804542307693,-5.72
2626,0.5,-34.99
2627,0.5,-52.42
2628,75.90804542307693,-40.05
2629,75.90804542307693,-4.76
2630,75.90804542307693,0.0
2631,84.35263157894737,72.42
2632,93.77441860465117,106.81
2633,100.29807692307692,119.94
2634,100.29807692307692,144.95
2635,100.29807692307692,137.56
2636,100.29807692307692,121.82
2637,100.29807692307692,110.68
2638,93.77441860465117,108.58
2639,93.77441860465117,97.59
2640,93.77441860465117,96.47
2641,93.77441860465117,96.84
2642,93.77441860465117,97.98
2643,93.77441860465117,98.54
2644,93.77441860465117,97.07
2645,93.77441860465117,91.31
2646,93.77441860465117,88.5
2647,93.77441860465117,87.99
2648,84.35263157894737,65.24
2649,84.35263157894737,33.88
2650,84.35263157894737,17.19
2651,84.35263157894737,8.91
2652,84.35263157894737,8.43
2653,84.35263157894737,10.01
2654,84.35263157894737,50.05
2655,93.77441860465117,88.77
2656,100.29807692307692,101.95
2657,100.29807692307692,121.95
2658,100.29807692307692,139.14
2659,100.29807692307692,132.1
2660,100.29807692307692,122.77
2661,100.29807692307692,106.54
2662,93.77441860465117,96.21
2663,93.77441860465117,88.8
2664,93.77441860465117,87.4
2665,93.77441860465117,85.01
2666,93.77441860465117,84.58
2667,100.29807692307692,97.39
2668,100.29807692307692,120.76
2669,100.29807692307692,151.54
2670,100.29807692307692,147.0
2671,100.29807692307692,111.88
2672,93.77441860465117,95.2
2673,93.77441860465117,89.97
2674,93.77441860465117,79.92
2675,93.77441860465117,67.66
2676,93.77441860465117,71.47
2677,93.77441860465117,78.45
2678,93.77441860465117,83.07
2679,100.29807692307692,100.04
2680,100.29807692307692,122.38
2681,100.29807692307692,192.32
2682,100.29807692307692,263.2
2683,100.29807692307692,157.28
2684,100.29807692307692,122.28
2685,100.29807692307692,109.6
2686,100.29807692307692,106.72
2687,100.29807692307692,99.4
2688,100.29807692307692,96.84
2689,100.29807692307692,96.7
2690,100.29807692307692,101.2
2691,100.29807692307692,108.23
2692,100.29807692307692,137.09
2693,100.29807692307692,152.0
2694,100.29807692307692,128.84
2695,100.29807692307692,100.0
2696,93.77441860465117,92.0
2697,93.77441860465117,94.39
2698,93.77441860465117,81.04
2699,93.77441860465117,80.29
2700,93.77441860465117,88.0
2701,93.77441860465117,92.35
2702,93.77441860465117,99.05
2703,100.29807692307692,108.28
2704,100.29807692307692,128.9
2705,100.29807692307692,155.97
2706,100.29807692307692,148.67
2707,100.29807692307692,126.11
2708,100.29807692307692,108.2
2709,93.77441860465117,97.15
2710,93.77441860465117,94.17
2711,93.77441860465117,88.3
2712,93.77441860465117,86.7
2713,93.77441860465117,85.65
2714,93.77441860465117,84.35
2715,100.29807692307692,90.93
2716,100.29807692307692,110.34
2717,100.29807692307692,118.51
2718,100.29807692307692,117.65
2719,100.29807692307692,108.91
2720,100.29807692307692,96.67
2721,100.29807692307692,93.55
2722,100.29807692307692,81.56
2723,100.29807692307692,78.95
2724,100.29807692307692,78.04
2725,100.29807692307692,78.72
2726,100.29807692307692,83.37
2727,100.29807692307692,95.36
2728,100.29807692307692,101.02
2729,100.29807692307692,114.64
2730,100.29807692307692,121.61
2731,100.29807692307692,114.48
2732,100.29807692307692,106.53
2733,100.29807692307692,93.1
2734,100.29807692307692,91.03
2735,100.29807692307692,82.92
2736,100.29807692307692,82.23
2737,100.29807692307692,83.4
2738,100.29807692307692,84.95
2739,100.29807692307692,94.64
2740,100.29807692307692,104.41
2741,100.29807692307692,113.39
2742,100.29807692307692,111.0
2743,100.29807692307692,99.41
2744,100.29807692307692,88.17
2745,100.29807692307692,75.45
2746,100.29807692307692,66.61
2747,93.77441860465117,48.03
2748,93.77441860465117,40.99
2749,93.77441860465117,59.47
2750,93.77441860465117,73.04
2751,100.29807692307692,84.19
2752,100.29807692307692,99.43
2753,100.29807692307692,115.99
2754,100.29807692307692,123.78
2755,100.29807692307692,109.63
2756,100.29807692307692,100.37
2757,100.29807692307692,92.09
2758,93.77441860465117,100.0
2759,93.77441860465117,92.19
2760,93.77441860465117,91.02
2761,93.77441860465117,89.66
2762,93.77441860465117,89.01
2763,93.77441860465117,90.86
2764,93.77441860465117,93.01
2765,93.77441860465117,86.33
2766,93.77441860465117,72.19
2767,84.35263157894737,34.45
2768,84.35263157894737,2.55
2769,70.97028844186048,-0.01
2770,70.97028844186048,-7.63
2771,70.97028844186048,-14.85
2772,70.97028844186048,-10.77
2773,70.97028844186048,-2.19
2774,70.97028844186048,-0.02
2775,84.35263157894737,30.99
2776,93.77441860465117,79.0
2777,93.77441860465117,99.81
2778,93.77441860465117,107.4
2779,93.77441860465117,96.85
2780,93.77441860465117,85.26
2781,84.35263157894737,72.31
2782,84.35263157894737,67.71
2783,84.35263157894737,62.91
2784,84.35263157894737,57.96
2785,84.35263157894737,59.12
2786,84.35263157894737,61.94
2787,84.35263157894737,69.05
2788,84.35263157894737,69.14
2789,84.35263157894737,63.72
2790,84.35263157894737,34.95
2791,70.97028844186048,0.04
2792,70.97028844186048,-3.0
2793,70.97028844186048,-33.88
2794,70.97028844186048,-101.04
2795,70.97028844186048,-129.81
2796,70.97028844186048,-116.61
2797,70.97028844186048,-50.0
2798,70.97028844186048,-5.17
2799,84.35263157894737,18.35
2800,93.77441860465117,91.98
2801,100.29807692307692,110.83
2802,100.29807692307692,124.23
2803,100.29807692307692,109.24
2804,100.29807692307692,99.0
2805,100.29807692307692,93.77
2806,100.29807692307692,92.24
2807,100.29807692307692,86.49
2808,100.29807692307692,83.1
2809,100.29807692307692,85.41
2810,100.29807692307692,91.19
2811,100.29807692307692,99.49
2812,100.29807692307692,140.0
2813,100.29807692307692,131.09
2814,100.29807692307692,96.85
2815,93.77441860465117,67.37
2816,84.35263157894737,10.03
2817,75.90804542307693,-0.01
2818,75.90804542307693,-4.02
2819,75.90804542307693,-5.9
2820,75.90804542307693,-6.18
2821,75.90804542307693,-1.54
2822,84.35263157894737,2.01
2823,93.77441860465117,71.83
2824,100.29807692307692,101.92
2825,100.29807692307692,149.9
2826,100.29807692307692,194.81
2827,100.29807692307692,128.83
2828,100.29807692307692,106.24
2829,100.29807692307692,96.83
2830,100.29807692307692,90.64
2831,100.29807692307692,86.86
2832,100.29807692307692,81.76
2833,100.29807692307692,79.17
2834,100.29807692307692,80.03
2835,100.29807692307692,90.57
2836,100.29807692307692,107.0
2837,100.29807692307692,113.13
2838,100.29807692307692,99.98
2839,93.77441860465117,78.0
2840,84.35263157894737,9.31
2841,84.35263157894737,0.0
2842,75.90804542307693,-0.76
2843,75.90804542307693,-1.9
2844,75.90804542307693,-1.67
2845,75.90804542307693,-0.01
2846,84.35263157894737,14.82
2847,93.77441860465117,77.6
2848,100.29807692307692,102.0
2849,100.29807692307692,139.83
2850,100.29807692307692,174.75
2851,100.29807692307692,129.11
2852,100.29807692307692,108.83
2853,100.29807692307692,97.82
2854,100.29807692307692,95.0
2855,100.29807692307692,90.0
2856,100.29807692307692,87.59
2857,100.29807692307692,88.25
2858,100.29807692307692,91.4
2859,100.29807692307692,95.83
2860,100.29807692307692,115.27
2861,100.29807692307692,120.3
2862,100.29807692307692,99.9
2863,93.77441860465117,76.7
2864,84.35263157894737,7.08
2865,84.35263157894737,0.0
2866,75.90804542307693,-1.0
2867,75.90804542307693,-6.21
2868,75.90804542307693,-3.0
2869,84.35263157894737,-0.02
2870,84.35263157894737,19.91
2871,93.77441860465117,78.39
2872,100.29807692307692,101.8
2873,100.29807692307692,130.37
2874,100.29807692307692,176.43
2875,100.29807692307692,128.0
2876,100.29807692307692,108.33
2877,100.29807692307692,98.68
2878,100.29807692307692,97.51
2879,100.29807692307692,91.78
2880,93.77441860465117,90.46
